running recursive scan test
sum_ref =  445698416
sum_gpu =  [445698416]
CPU took:     1.43504142761  ms
Kernel took:  2.29692459106  ms
True
         887060 function calls (836406 primitive calls) in 1.728 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.023    0.023 devices.py:159(push_context)
       16    0.000    0.000    0.027    0.002 devices.py:194(get_or_create_context)
        1    0.000    0.000    0.000    0.000 devices.py:20(_DeviceList)
        1    0.000    0.000    0.004    0.004 devices.py:21(__getattr__)
       16    0.000    0.000    0.027    0.002 devices.py:235(get_context)
       10    0.000    0.000    0.000    0.000 devices.py:242(require_context)
        3    0.000    0.000    0.002    0.001 devices.py:254(_require_cuda_context)
        1    0.000    0.000    0.000    0.000 devices.py:27(FakeDeviceList)
        1    0.000    0.000    0.000    0.000 devices.py:33(__init__)
        1    0.000    0.000    0.004    0.004 devices.py:36(__getitem__)
        2    0.000    0.000    0.000    0.000 devices.py:48(__len__)
        1    0.000    0.000    0.000    0.000 devices.py:59(_DeviceContextManager)
        1    0.000    0.000    0.000    0.000 devices.py:6(__init__)
        1    0.000    0.000    0.000    0.000 devices.py:71(__init__)
        2    0.000    0.000    0.000    0.000 devices.py:74(__getattr__)
        1    0.000    0.000    0.000    0.000 devices.py:90(_Runtime)
        1    0.000    0.000    0.000    0.000 devices.py:97(__init__)
        1    0.000    0.000    0.000    0.000 difflib.py:1670(HtmlDiff)
        1    0.000    0.000    0.001    0.001 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:764(Differ)
        1    0.000    0.000    0.000    0.000 dis.py:1(<module>)
        4    0.001    0.000    0.001    0.000 dis.py:152(findlabels)
      103    0.000    0.000    0.000    0.000 dis.py:178(findlinestarts)
        1    0.001    0.001    0.014    0.014 dispatcher.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dispatcher.py:106(add_overload)
        1    0.000    0.000    0.000    0.000 dispatcher.py:15(_OverloadedBase)
        1    0.000    0.000    0.000    0.000 dispatcher.py:205(__repr__)
        1    0.000    0.000    0.000    0.000 dispatcher.py:208(typeof_pyval)
        1    0.000    0.000    0.000    0.000 dispatcher.py:22(__init__)
        1    0.000    0.000    0.000    0.000 dispatcher.py:220(Overloaded)
        1    0.000    0.000    0.001    0.001 dispatcher.py:229(__init__)
        1    0.000    0.000    0.162    0.162 dispatcher.py:288(compile)
        1    0.000    0.000    0.000    0.000 dispatcher.py:329(LiftedLoop)
       13    0.000    0.000    0.000    0.000 dispatcher.py:384(<genexpr>)
        1    0.000    0.000    0.000    0.000 dispatcher.py:63(_make_finalizer)
        1    0.000    0.000    0.000    0.000 dispatcher.py:99(disable_compile)
        1    0.000    0.000    0.000    0.000 driver.py:1013(Function)
        3    0.000    0.000    0.000    0.000 driver.py:1019(__init__)
        4    0.000    0.000    0.000    0.000 driver.py:1041(configure)
        4    0.000    0.000    0.001    0.000 driver.py:1058(__call__)
       15    0.000    0.000    0.000    0.000 driver.py:1074(_read_func_attr)
        3    0.000    0.000    0.000    0.000 driver.py:1082(_read_func_attr_all)
        4    0.000    0.000    0.000    0.000 driver.py:1093(launch_kernel)
        1    0.000    0.000    0.000    0.000 driver.py:1124(Linker)
        3    0.000    0.000    0.001    0.000 driver.py:1125(__init__)
        3    0.000    0.000    0.000    0.000 driver.py:1149(<lambda>)
        3    0.000    0.000    0.000    0.000 driver.py:1156(info_log)
        3    0.000    0.000    0.000    0.000 driver.py:1164(__del__)
        3    0.000    0.000    0.001    0.000 driver.py:1170(add_ptx)
        3    0.000    0.000    0.001    0.000 driver.py:1194(complete)
        1    0.001    0.001    0.005    0.005 driver.py:12(<module>)
        3    0.000    0.000    0.000    0.000 driver.py:1270(host_pointer)
        1    0.000    0.000    0.000    0.000 driver.py:1283(host_memory_extents)
        3    0.000    0.000    0.000    0.000 driver.py:1288(memory_size_from_info)
        1    0.000    0.000    0.000    0.000 driver.py:1298(host_memory_size)
       11    0.000    0.000    0.000    0.000 driver.py:1305(device_pointer)
       11    0.000    0.000    0.000    0.000 driver.py:1310(device_ctypes_pointer)
       83    0.000    0.000    0.000    0.000 driver.py:1318(is_device_memory)
       11    0.000    0.000    0.000    0.000 driver.py:1329(require_device_memory)
        1    0.000    0.000    0.000    0.000 driver.py:133(_build_reverse_error_map)
        1    0.000    0.000    0.001    0.001 driver.py:1346(host_to_device)
        2    0.000    0.000    0.004    0.002 driver.py:1364(device_to_host)
        1    0.000    0.000    0.000    0.000 driver.py:150(Driver)
        1    0.000    0.000    0.000    0.000 driver.py:156(__new__)
        1    0.000    0.000    0.002    0.002 driver.py:165(__init__)
        1    0.000    0.000    0.003    0.003 driver.py:177(initialize)
    20/19    0.000    0.000    0.004    0.000 driver.py:191(__getattr__)
       65    0.034    0.001    0.034    0.001 driver.py:213(safe_cuda_api_call)
       20    0.000    0.000    0.001    0.000 driver.py:221(_find_api)
       65    0.000    0.000    0.000    0.000 driver.py:242(_check_error)
        1    0.000    0.000    0.000    0.000 driver.py:248(get_device)
        1    0.000    0.000    0.003    0.003 driver.py:255(get_device_count)
       15    0.000    0.000    0.000    0.000 driver.py:271(get_context)
        1    0.000    0.000    0.000    0.000 driver.py:284(TrashService)
        3    0.000    0.000    0.000    0.000 driver.py:292(add_trash)
        9    0.000    0.000    0.000    0.000 driver.py:295(process)
        1    0.000    0.000    0.000    0.000 driver.py:323(_build_reverse_device_attrs)
        1    0.000    0.000    0.000    0.000 driver.py:335(Device)
        1    0.000    0.000    0.000    0.000 driver.py:341(__init__)
        1    0.000    0.000    0.000    0.000 driver.py:378(__getattr__)
        1    0.000    0.000    0.000    0.000 driver.py:39(DeadMemoryError)
        1    0.000    0.000    0.000    0.000 driver.py:4(<module>)
        1    0.000    0.000    0.022    0.022 driver.py:403(create_context)
        1    0.000    0.000    0.000    0.000 driver.py:428(_context_finalizer)
        1    0.000    0.000    0.000    0.000 driver.py:43(LinkerError)
        1    0.000    0.000    0.000    0.000 driver.py:435(met_requirement_for_device)
        1    0.000    0.000    0.000    0.000 driver.py:441(Context)
        1    0.000    0.000    0.000    0.000 driver.py:448(__init__)
        1    0.000    0.000    0.000    0.000 driver.py:47(CudaAPIError)
        3    0.000    0.000    0.001    0.000 driver.py:502(memalloc)
        1    0.000    0.000    0.002    0.002 driver.py:53(find_driver)
        3    0.000    0.000    0.002    0.001 driver.py:590(create_module_image)
        3    0.000    0.000    0.002    0.001 driver.py:634(load_module_image)
        3    0.000    0.000    0.000    0.000 driver.py:668(_make_mem_finalizer)
        3    0.000    0.000    0.000    0.000 driver.py:669(mem_finalize)
        3    0.000    0.000    0.000    0.000 driver.py:673(core)
        3    0.000    0.000    0.000    0.000 driver.py:714(_module_finalizer)
        1    0.000    0.000    0.000    0.000 driver.py:729(MemoryPointer)
        3    0.000    0.000    0.000    0.000 driver.py:732(__init__)
        3    0.000    0.000    0.000    0.000 driver.py:750(own)
        3    0.000    0.000    0.000    0.000 driver.py:753(free)
       11    0.000    0.000    0.000    0.000 driver.py:782(device_ctypes_pointer)
        1    0.000    0.000    0.000    0.000 driver.py:787(MappedMemory)
        1    0.000    0.000    0.000    0.000 driver.py:809(PinnedMemory)
        1    0.000    0.000    0.000    0.000 driver.py:841(OwnedPointer)
        3    0.000    0.000    0.000    0.000 driver.py:842(__init__)
        3    0.000    0.000    0.000    0.000 driver.py:851(__del__)
       11    0.000    0.000    0.000    0.000 driver.py:862(__getattr__)
        1    0.000    0.000    0.000    0.000 driver.py:868(MappedOwnedPointer)
        1    0.000    0.000    0.000    0.000 driver.py:872(Stream)
        1    0.000    0.000    0.000    0.000 driver.py:9(FakeDriver)
        1    0.000    0.000    0.000    0.000 driver.py:909(Event)
        1    0.000    0.000    0.000    0.000 driver.py:977(Module)
        3    0.000    0.000    0.000    0.000 driver.py:978(__init__)
        3    0.000    0.000    0.000    0.000 driver.py:995(get_function)
        1    0.000    0.000    0.000    0.000 drvapi.py:1(<module>)
        1    0.000    0.000    0.000    0.000 drvapi.py:4(<module>)
        1    0.000    0.000    0.001    0.001 dufunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dufunc.py:10(DUFuncKernel)
        1    0.000    0.000    0.000    0.000 dufunc.py:42(DUFuncLowerer)
        1    0.000    0.000    0.000    0.000 dufunc.py:61(DUFunc)
        1    0.000    0.000    0.001    0.001 dummyarray.py:1(<module>)
        6    0.000    0.000    0.000    0.000 dummyarray.py:104(is_contiguous)
        6    0.000    0.000    0.000    0.000 dummyarray.py:108(compute_index)
       12    0.000    0.000    0.000    0.000 dummyarray.py:109(<genexpr>)
        1    0.000    0.000    0.000    0.000 dummyarray.py:11(Dim)
        1    0.000    0.000    0.000    0.000 dummyarray.py:112(Element)
        1    0.000    0.000    0.000    0.000 dummyarray.py:122(Array)
        3    0.000    0.000    0.000    0.000 dummyarray.py:148(from_desc)
        3    0.000    0.000    0.000    0.000 dummyarray.py:157(__init__)
        6    0.000    0.000    0.000    0.000 dummyarray.py:160(<genexpr>)
        6    0.000    0.000    0.000    0.000 dummyarray.py:161(<genexpr>)
        3    0.000    0.000    0.000    0.000 dummyarray.py:167(_compute_layout)
        6    0.000    0.000    0.000    0.000 dummyarray.py:179(is_contig)
        3    0.000    0.000    0.000    0.000 dummyarray.py:191(_compute_extent)
        3    0.000    0.000    0.000    0.000 dummyarray.py:27(__init__)
        6    0.000    0.000    0.000    0.000 dummyarray.py:80(get_offset)
        1    0.000    0.000    0.003    0.003 dylib.py:1(<module>)
      306    0.001    0.000    0.002    0.000 dylib.py:16(add_symbol)
        1    0.000    0.000    0.000    0.000 ee.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ee.py:11(EngineBuilder)
        1    0.000    0.000    0.000    0.000 ee.py:62(TargetMachine)
        1    0.000    0.000    0.000    0.000 encoder.py:101(__init__)
        1    0.000    0.000    0.001    0.001 encoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:70(JSONEncoder)
        1    0.000    0.000    0.000    0.000 enums.py:3(<module>)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 error.py:12(NvvmError)
        1    0.000    0.000    0.000    0.000 error.py:17(NvvmSupportError)
        1    0.000    0.000    0.000    0.000 error.py:4(CudaDriverError)
        1    0.000    0.000    0.000    0.000 error.py:8(CudaSupportError)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:4(KernelRuntimeError)
        1    0.000    0.000    0.005    0.005 executionengine.py:1(<module>)
        1    0.000    0.000    0.000    0.000 executionengine.py:106(target_data)
        1    0.000    0.000    0.000    0.000 executionengine.py:24(create_mcjit_compiler)
        1    0.000    0.000    0.000    0.000 executionengine.py:54(ExecutionEngine)
        1    0.000    0.000    0.000    0.000 executionengine.py:60(__init__)
        5    0.006    0.001    0.006    0.001 executionengine.py:69(get_pointer_to_global)
        2    0.000    0.000    0.000    0.000 executionengine.py:83(add_module)
        2    0.019    0.010    0.019    0.010 executionengine.py:93(finalize_object)
        1    0.000    0.000    0.001    0.001 externals.py:3(<module>)
        1    0.000    0.000    0.000    0.000 externals.py:31(_Installer)
        2    0.000    0.000    0.001    0.000 externals.py:35(install)
        1    0.000    0.000    0.000    0.000 externals.py:45(_ExternalMathFunctions)
        1    0.000    0.000    0.000    0.000 externals.py:51(_do_install)
        1    0.000    0.000    0.000    0.000 externals.py:80(_ExternalNumpyFunctions)
        1    0.000    0.000    0.001    0.001 externals.py:85(_do_install)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1464(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1476(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1530(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1546(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:224(_fromnxfunction)
        9    0.000    0.000    0.000    0.000 extras.py:241(__init__)
        9    0.000    0.000    0.000    0.000 extras.py:245(getdoc)
        1    0.000    0.000    0.003    0.003 ffi.py:1(<module>)
       98    0.000    0.000    0.002    0.000 ffi.py:104(close)
       98    0.000    0.000    0.000    0.000 ffi.py:114(detach)
       44    0.000    0.000    0.000    0.000 ffi.py:123(_dispose)
       10    0.000    0.000    0.000    0.000 ffi.py:138(__enter__)
       10    0.000    0.000    0.000    0.000 ffi.py:144(__exit__)
       79    0.000    0.000    0.001    0.000 ffi.py:147(__del__)
        5    0.000    0.000    0.000    0.000 ffi.py:156(__hash__)
        1    0.000    0.000    0.000    0.000 ffi.py:39(_DeadPointer)
        1    0.000    0.000    0.000    0.000 ffi.py:45(OutputString)
       78    0.000    0.000    0.000    0.000 ffi.py:51(__init__)
      156    0.000    0.000    0.000    0.000 ffi.py:56(close)
       78    0.000    0.000    0.000    0.000 ffi.py:63(__enter__)
       78    0.000    0.000    0.000    0.000 ffi.py:66(__exit__)
       78    0.000    0.000    0.000    0.000 ffi.py:69(__del__)
       15    0.000    0.000    0.000    0.000 ffi.py:75(__str__)
       14    0.000    0.000    0.001    0.000 ffi.py:8(_make_opaque_ref)
       20    0.000    0.000    0.000    0.000 ffi.py:82(__bool__)
        1    0.000    0.000    0.000    0.000 ffi.py:88(ObjectRef)
       90    0.000    0.000    0.000    0.000 ffi.py:97(__init__)
        1    0.000    0.000    0.000    0.000 ffiplatform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ffiplatform.py:4(VerificationError)
        1    0.000    0.000    0.000    0.000 ffiplatform.py:8(VerificationMissing)
        1    0.014    0.014    0.016    0.016 fftpack.py:35(<module>)
        1    0.000    0.000    0.000    0.000 financial.py:10(<module>)
        1    0.000    0.000    0.000    0.000 findlib.py:1(<module>)
        1    0.000    0.000    0.001    0.001 findlib.py:26(find_lib)
        4    0.001    0.000    0.003    0.001 findlib.py:33(find_file)
        4    0.000    0.000    0.000    0.000 findlib.py:7(get_lib_dir)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        2    0.000    0.000    0.000    0.000 fnmatch.py:45(filter)
        1    0.000    0.000    0.000    0.000 fnmatch.py:85(translate)
        1    0.000    0.000    0.000    0.000 format.py:136(<module>)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:1291(ravel)
